t,ce,conservation,gate_open,updated
328,3.6574461460113525,0.0,1,1
329,3.397840738296509,0.0,0,0
330,2.2835686206817627,0.0,1,1
331,3.2319400310516357,0.0,0,0
332,3.681662082672119,0.0,0,0
333,4.230371475219727,0.0,0,0
334,3.2629482746124268,0.0,1,1
335,3.137669563293457,0.0,0,0
336,2.8555285930633545,0.0,1,1
337,4.346148490905762,0.0,0,0
338,3.837207555770874,0.0,0,0
339,4.443787574768066,0.0,1,1
340,4.242552280426025,0.0,1,1
341,4.232130527496338,0.0,1,1
342,4.361491680145264,0.0,1,1
343,3.135263442993164,0.0,0,0
344,3.8516592979431152,0.0,1,1
345,4.021344184875488,0.0,0,0
346,3.6998138427734375,0.0,0,0
347,3.4270331859588623,0.0,0,0
348,4.121718883514404,0.0,1,1
349,3.2323896884918213,0.0,0,0
350,3.2802200317382812,0.0,0,0
351,3.2441773414611816,0.0,0,0
352,3.1327667236328125,0.0,0,0
353,3.967283010482788,0.0,1,1
354,3.9770238399505615,0.0,1,1
355,3.9172439575195312,0.0,1,1
356,4.093155384063721,0.0,1,1
357,4.173393726348877,0.0,0,0
358,3.421860694885254,0.0,0,0
359,3.2049782276153564,0.0,1,1
360,4.329944133758545,0.0,0,0
361,4.350817680358887,0.0,1,1
362,4.083323955535889,0.0,1,1
363,3.860546112060547,0.0,0,0
364,4.798123359680176,0.0,1,1
365,3.9913783073425293,0.0,1,1
366,4.163659572601318,0.0,1,1
367,4.148126602172852,0.0,0,0
368,4.4958295822143555,0.0,1,1
369,3.4526216983795166,0.0,1,1
370,4.885293006896973,0.0,0,0
371,4.472750186920166,0.0,1,1
372,4.24360466003418,0.0,0,0
373,4.190522193908691,0.0,0,0
374,3.825536012649536,0.0,1,1
375,4.462989807128906,0.0,0,0
376,4.410945415496826,0.0,0,0
377,3.548743963241577,0.0,1,1
378,3.8331546783447266,0.0,0,0
379,4.584688663482666,0.0,0,0
380,4.460629940032959,0.0,1,1
381,3.9116737842559814,0.0,1,1
382,3.879711866378784,0.0,0,0
383,3.216543436050415,0.0,1,1
384,3.7536423206329346,0.0,0,0
385,3.846179723739624,0.0,1,1
386,4.177055835723877,0.0,1,1
387,3.62020206451416,0.0,0,0
388,4.100533962249756,0.0,1,1
389,4.058822154998779,0.0,1,1
390,3.8387017250061035,0.0,0,0
391,3.6420485973358154,0.0,0,0
392,3.809673309326172,0.0,1,1
393,3.7172579765319824,0.0,1,1
394,3.868330240249634,0.0,0,0
395,4.090627670288086,0.0,1,1
396,3.6744296550750732,0.0,0,0
397,4.401972770690918,0.0,0,0
398,4.0477495193481445,0.0,1,1
399,4.430388927459717,0.0,0,0
400,4.018892288208008,0.0,1,1
401,3.8324711322784424,0.0,1,1
402,4.123965263366699,0.0,0,0
403,3.8344130516052246,0.0,0,0
404,4.515323638916016,0.0,0,0
405,4.074094772338867,0.0,0,0
406,3.761953115463257,0.0,0,0
407,3.3550875186920166,0.0,0,0
408,3.798668622970581,0.0,0,0
409,3.587190866470337,0.0,0,0
410,3.551501750946045,0.0,0,0
411,3.843022584915161,0.0,1,1
412,4.148037433624268,0.0,1,1
413,3.764864683151245,0.0,0,0
414,3.9705615043640137,0.0,1,1
415,3.4749789237976074,0.0,1,1
416,3.8221940994262695,0.0,1,1
417,3.522730827331543,0.0,0,0
418,3.5294101238250732,0.0,1,1
419,3.339153528213501,0.0,0,0
420,4.4515380859375,0.0,1,1
421,3.9449570178985596,0.0,1,1
422,4.2493367195129395,0.0,0,0
423,4.3995361328125,0.0,0,0
424,4.604976654052734,0.0,0,0
425,4.420636177062988,0.0,0,0
426,4.259579658508301,0.0,1,1
427,4.400277137756348,0.0,0,0
428,4.421866416931152,0.0,1,1
429,4.251517295837402,0.0,0,0
430,4.484003067016602,0.0,0,0
431,4.528160095214844,0.0,1,1
432,4.176198959350586,0.0,1,1
433,3.9577019214630127,0.0,0,0
434,3.790041446685791,0.0,1,1
435,3.937378168106079,0.0,0,0
436,4.1689934730529785,0.0,0,0
437,4.460033416748047,0.0,1,1
438,2.812437057495117,0.0,1,1
439,2.8142988681793213,0.0,1,1
440,3.34078311920166,0.0,0,0
441,3.268005132675171,0.0,0,0
442,2.9418540000915527,0.0,1,1
443,3.6398539543151855,0.0,0,0
444,3.052046298980713,0.0,1,1
445,2.8033573627471924,0.0,0,0
446,3.5353636741638184,0.0,1,1
447,2.909370183944702,0.0,0,0
448,3.4448258876800537,0.0,1,1
449,3.461481809616089,0.0,1,1
450,3.1729094982147217,0.0,1,1
451,3.956486701965332,0.0,0,0
452,3.953449249267578,0.0,1,1
453,3.3892383575439453,0.0,0,0
454,3.2770774364471436,0.0,0,0
455,3.4915988445281982,0.0,0,0
456,3.224583148956299,0.0,1,1
457,3.387080192565918,0.0,1,1
458,3.317004919052124,0.0,1,1
459,3.987827777862549,0.0,1,1
460,3.968600034713745,0.0,0,0
461,3.3325276374816895,0.0,0,0
462,2.539252281188965,0.0,1,1
463,3.4171226024627686,0.0,1,1
464,3.244370937347412,0.0,0,0
465,3.494374990463257,0.0,0,0
466,4.387784004211426,0.0,0,0
467,3.78464412689209,0.0,1,1
468,3.987398147583008,0.0,1,1
469,4.132627964019775,0.0,0,0
470,3.8737308979034424,0.0,1,1
471,3.593046188354492,0.0,1,1
472,3.360213279724121,0.0,0,0
473,2.811082124710083,0.0,1,1
474,3.4968607425689697,0.0,1,1
475,4.037734508514404,0.0,0,0
476,4.245591640472412,0.0,0,0
477,3.627932071685791,0.0,0,0
478,3.9874534606933594,0.0,0,0
479,4.450169086456299,0.0,0,0
480,3.804379463195801,0.0,0,0
481,3.6141319274902344,0.0,0,0
482,3.9321346282958984,0.0,0,0
483,3.1035757064819336,0.0,0,0
484,4.278290748596191,0.0,1,1
485,4.187228202819824,0.0,1,1
486,4.317431926727295,0.0,1,1
487,4.065485954284668,0.0,0,0
488,3.7102506160736084,0.0,1,1
489,3.5078132152557373,0.0,0,0
490,3.963832139968872,0.0,1,1
491,3.9490702152252197,0.0,1,1
492,3.8713061809539795,0.0,1,1
493,4.294707775115967,0.0,1,1
494,4.1333112716674805,0.0,1,1
495,4.011627674102783,0.0,0,0
496,3.5934393405914307,0.0,0,0
497,4.312354564666748,0.0,1,1
498,4.731389045715332,0.0,1,1
499,3.6601920127868652,0.0,0,0
500,3.9728143215179443,0.0,1,1
501,4.019960403442383,0.0,0,0
502,3.6653800010681152,0.0,1,1
503,4.511532783508301,0.0,1,1
504,4.104691028594971,0.0,0,0
505,3.688392400741577,0.0,1,1
506,4.208995819091797,0.0,0,0
507,3.790943145751953,0.0,1,1
508,4.217334747314453,0.0,1,1
509,4.215421676635742,0.0,0,0
510,4.138195991516113,0.0,1,1
511,3.8735198974609375,0.0,1,1
512,4.4795145988464355,0.0,1,1
513,4.719919681549072,0.0,0,0
514,4.127625465393066,0.0,1,1
515,3.6075856685638428,0.0,1,1
516,3.9104108810424805,0.0,1,1
517,3.8245160579681396,0.0,0,0
518,3.567293882369995,0.0,1,1
519,4.38809061050415,0.0,0,0
520,4.873389720916748,0.0,1,1
521,3.4854161739349365,0.0,0,0
522,3.339592218399048,0.0,1,1
523,3.523531198501587,0.0,0,0
524,4.824108123779297,0.0,1,1
525,3.89924955368042,0.0,0,0
526,2.3031575679779053,0.0,1,1
527,2.4801952838897705,0.0,0,0
528,1.7268671989440918,0.0,1,1
529,1.8995963335037231,0.0,0,0
530,2.681532382965088,0.0,1,1
531,3.111473321914673,0.0,1,1
532,2.7622251510620117,0.0,0,0
533,2.1764886379241943,0.0,1,1
534,2.89463472366333,0.0,1,1
535,3.321666955947876,0.0,1,1
536,3.6186892986297607,0.0,1,1
537,3.258146047592163,0.0,1,1
538,3.3904459476470947,0.0,1,1
539,2.748236894607544,0.0,0,0
540,3.2330243587493896,0.0,0,0
541,2.711625576019287,0.0,1,1
542,3.4192326068878174,0.0,1,1
543,3.2572133541107178,0.0,0,0
544,2.5692965984344482,0.0,1,1
545,2.449519634246826,0.0,1,1
546,3.668468713760376,0.0,0,0
