t,ce
2664,1.932580828666687
2665,2.0891220569610596
2666,1.829079031944275
2667,1.6514790058135986
2668,1.693642020225525
2669,2.1209299564361572
2670,2.059044361114502
2671,1.9606163501739502
2672,2.119668960571289
2673,1.8309305906295776
2674,1.9427570104599
2675,1.7306309938430786
2676,1.6264944076538086
2677,2.389404773712158
2678,1.8768751621246338
2679,1.7837891578674316
2680,2.2373838424682617
2681,2.181746006011963
2682,2.275252103805542
2683,2.238619327545166
2684,1.8359349966049194
2685,2.2084178924560547
2686,2.171828269958496
2687,2.10538649559021
2688,1.985967993736267
2689,2.1985456943511963
2690,2.2775845527648926
2691,2.1160593032836914
2692,2.242379665374756
2693,1.8405084609985352
2694,1.8628915548324585
2695,2.1906652450561523
2696,1.9845041036605835
2697,2.3364880084991455
2698,2.783217430114746
2699,2.4879086017608643
2700,1.7154669761657715
2701,2.0746805667877197
2702,2.036932945251465
2703,2.4541544914245605
2704,2.7119674682617188
2705,2.6205573081970215
2706,2.347108840942383
2707,2.3683149814605713
2708,2.3497390747070312
2709,2.351546287536621
2710,2.4062681198120117
2711,2.5376667976379395
2712,2.37382173538208
2713,2.3357324600219727
2714,2.38952898979187
2715,2.2378759384155273
2716,2.7484610080718994
2717,2.2842772006988525
2718,2.2406747341156006
2719,2.5884315967559814
2720,2.303283929824829
2721,2.2547078132629395
2722,2.5462896823883057
2723,2.3649230003356934
2724,2.164804220199585
2725,1.9742807149887085
2726,2.2856180667877197
2727,2.1366350650787354
2728,2.613835334777832
2729,2.452725648880005
2730,2.3159048557281494
2731,2.7642886638641357
2732,2.501516103744507
2733,2.4353485107421875
2734,2.668576240539551
2735,2.334977626800537
2736,2.1276400089263916
2737,1.8074284791946411
2738,2.3828439712524414
2739,1.750916838645935
2740,1.6203184127807617
2741,1.5195567607879639
2742,1.7895843982696533
2743,1.6811925172805786
2744,1.7770429849624634
2745,1.9515504837036133
2746,1.963926911354065
2747,2.115389347076416
2748,1.9043127298355103
2749,1.8684298992156982
2750,2.0372753143310547
2751,1.9486616849899292
2752,1.771044373512268
2753,1.8099901676177979
2754,1.7346649169921875
2755,1.6152325868606567
2756,1.8243786096572876
2757,1.7842779159545898
2758,1.9190309047698975
2759,2.002830982208252
2760,1.7348507642745972
2761,1.9680733680725098
2762,2.3139402866363525
2763,2.716460704803467
2764,2.0946364402770996
2765,1.8242404460906982
2766,1.7353174686431885
2767,1.7490743398666382
2768,2.053968667984009
2769,1.6153523921966553
2770,1.7697806358337402
2771,1.7783026695251465
2772,2.01792311668396
2773,1.8902561664581299
2774,1.886459231376648
2775,2.030632257461548
2776,2.226472854614258
2777,2.0494155883789062
2778,1.8597456216812134
2779,2.048471689224243
2780,2.081672191619873
2781,2.2196643352508545
2782,1.974099040031433
2783,2.1032650470733643
2784,2.233184576034546
2785,2.103213310241699
2786,2.686821460723877
2787,2.933865785598755
2788,2.8272180557250977
2789,1.2550534009933472
2790,1.9538577795028687
2791,2.0158612728118896
2792,1.740031123161316
2793,1.7278313636779785
2794,1.621751308441162
2795,1.8626173734664917
2796,2.000711441040039
2797,1.7953351736068726
2798,1.5293011665344238
2799,1.9299241304397583
